split,fruit,quality,file_name,rel_path
train,star_fruit,good,star_fruit_g_234.jpg,train/star_fruit/good/star_fruit_g_234.jpg
train,banana,bad,banana_b_1_241.jpg,train/banana/bad/banana_b_1_241.jpg
train,jackfruit,medium,jackfruit_m_467.jpg,train/jackfruit/medium/jackfruit_m_467.jpg
train,banana,medium,banana_m_1_10.jpg,train/banana/medium/banana_m_1_10.jpg
train,jackfruit,good,jackfruit_g_32.jpg,train/jackfruit/good/jackfruit_g_32.jpg
train,custard_apple,medium,custard_apple_m_1_28.jpg,train/custard_apple/medium/custard_apple_m_1_28.jpg
train,sapodilla,good,sofeda_g_388.jpg,train/sapodilla/good/sofeda_g_388.jpg
train,jackfruit,medium,jackfruit_m_119.jpg,train/jackfruit/medium/jackfruit_m_119.jpg
train,dragonfruit,good,dragonfruit_g_1_146.jpg,train/dragonfruit/good/dragonfruit_g_1_146.jpg
train,lychee,medium,lychee_m_124.jpg,train/lychee/medium/lychee_m_124.jpg
train,pineapple,medium,pineapple_m_094.jpg,train/pineapple/medium/pineapple_m_094.jpg
train,guava,bad,guava_b_6_998.jpg,train/guava/bad/guava_b_6_998.jpg
train,dragonfruit,good,dragonfruit_g_1_25.jpg,train/dragonfruit/good/dragonfruit_g_1_25.jpg
train,jackfruit,medium,jackfruit_m_396.jpg,train/jackfruit/medium/jackfruit_m_396.jpg
train,sapodilla,medium,sofeda_m_346.jpg,train/sapodilla/medium/sofeda_m_346.jpg
train,star_fruit,good,star_fruit_g_530.jpg,train/star_fruit/good/star_fruit_g_530.jpg
train,custard_apple,good,custard_apple_g_1_215.jpg,train/custard_apple/good/custard_apple_g_1_215.jpg
train,guava,good,guava_g_3_318.jpg,train/guava/good/guava_g_3_318.jpg
train,papaya,medium,papaya_m_1_114.jpg,train/papaya/medium/papaya_m_1_114.jpg
train,jujube,bad,jujube_b_3_628.jpg,train/jujube/bad/jujube_b_3_628.jpg
train,banana,medium,banana_m_1_284.jpg,train/banana/medium/banana_m_1_284.jpg
train,banana,good,banana_g_1_126.jpg,train/banana/good/banana_g_1_126.jpg
train,banana,good,banana_g_1_199.jpg,train/banana/good/banana_g_1_199.jpg
train,star_fruit,bad,star_fruit_b_38.jpg,train/star_fruit/bad/star_fruit_b_38.jpg
train,lychee,good,lychee_g_214.jpg,train/lychee/good/lychee_g_214.jpg
train,papaya,good,papaya_g_2_72.jpg,train/papaya/good/papaya_g_2_72.jpg
train,guava,good,guava_g_3_531.jpg,train/guava/good/guava_g_3_531.jpg
train,papaya,medium,papaya_m_1_142.jpg,train/papaya/medium/papaya_m_1_142.jpg
train,dragonfruit,medium,dragonfruit_m_1_154.jpg,train/dragonfruit/medium/dragonfruit_m_1_154.jpg
train,star_fruit,medium,star_fruit_m_431.jpg,train/star_fruit/medium/star_fruit_m_431.jpg
train,sapodilla,bad,sofeda_b_472.jpg,train/sapodilla/bad/sofeda_b_472.jpg
train,star_fruit,medium,star_fruit_m_316.jpg,train/star_fruit/medium/star_fruit_m_316.jpg
train,lychee,bad,lychee_b_46.jpg,train/lychee/bad/lychee_b_46.jpg
train,star_fruit,bad,star_fruit_b_519.jpg,train/star_fruit/bad/star_fruit_b_519.jpg
train,papaya,medium,papaya_m_1_106.jpg,train/papaya/medium/papaya_m_1_106.jpg
train,papaya,bad,papaya_b_2_129.jpg,train/papaya/bad/papaya_b_2_129.jpg
train,custard_apple,good,custard_apple_g_1_150.jpg,train/custard_apple/good/custard_apple_g_1_150.jpg
train,sapodilla,medium,sofeda_m_020.jpg,train/sapodilla/medium/sofeda_m_020.jpg
train,dragonfruit,bad,dragonfruit_b_1_256.jpg,train/dragonfruit/bad/dragonfruit_b_1_256.jpg
train,banana,medium,banana_m_1_255.jpg,train/banana/medium/banana_m_1_255.jpg
train,guava,good,guava_g_3_749.jpg,train/guava/good/guava_g_3_749.jpg
train,lemon,medium,lemon_m_2_131.jpg,train/lemon/medium/lemon_m_2_131.jpg
train,jujube,medium,jujube_m_1_120.jpg,train/jujube/medium/jujube_m_1_120.jpg
train,pineapple,bad,pineapple_b_067.jpg,train/pineapple/bad/pineapple_b_067.jpg
train,pineapple,bad,pineapple_b_396.jpg,train/pineapple/bad/pineapple_b_396.jpg
train,guava,good,guava_g_3_750.jpg,train/guava/good/guava_g_3_750.jpg
train,jackfruit,medium,jackfruit_m_359.jpg,train/jackfruit/medium/jackfruit_m_359.jpg
train,mango,good,mango_g_523.jpg,train/mango/good/mango_g_523.jpg
train,mango,good,mango_g_143.jpg,train/mango/good/mango_g_143.jpg
train,custard_apple,bad,custard_apple_b_1_221.jpg,train/custard_apple/bad/custard_apple_b_1_221.jpg
train,sapodilla,medium,sofeda_m_220.jpg,train/sapodilla/medium/sofeda_m_220.jpg
train,jackfruit,good,jackfruit_g_275.jpg,train/jackfruit/good/jackfruit_g_275.jpg
train,banana,bad,banana_b_1_490.jpg,train/banana/bad/banana_b_1_490.jpg
train,lemon,good,lemon_g_2_744.jpg,train/lemon/good/lemon_g_2_744.jpg
train,star_fruit,good,star_fruit_g_62.jpg,train/star_fruit/good/star_fruit_g_62.jpg
train,lemon,good,lemon_g_1_808.jpg,train/lemon/good/lemon_g_1_808.jpg
train,lemon,bad,lemon_b_1_45.jpg,train/lemon/bad/lemon_b_1_45.jpg
train,sapodilla,bad,sofeda_b_230.jpg,train/sapodilla/bad/sofeda_b_230.jpg
train,sapodilla,medium,sofeda_m_335.jpg,train/sapodilla/medium/sofeda_m_335.jpg
train,guava,medium,guava_m_3_549.jpg,train/guava/medium/guava_m_3_549.jpg
train,pineapple,medium,pineapple_m_218.jpg,train/pineapple/medium/pineapple_m_218.jpg
train,lemon,bad,lemon_b_1_368.jpg,train/lemon/bad/lemon_b_1_368.jpg
train,jackfruit,medium,jackfruit_m_399.jpg,train/jackfruit/medium/jackfruit_m_399.jpg
train,lemon,good,lemon_g_2_436.jpg,train/lemon/good/lemon_g_2_436.jpg
train,sapodilla,bad,sofeda_b_189.jpg,train/sapodilla/bad/sofeda_b_189.jpg
train,papaya,good,papaya_g_1_267.jpg,train/papaya/good/papaya_g_1_267.jpg
train,lychee,good,lychee_g_326.jpg,train/lychee/good/lychee_g_326.jpg
train,star_fruit,good,star_fruit_g_405.jpg,train/star_fruit/good/star_fruit_g_405.jpg
train,guava,bad,guava_b_1_174.jpg,train/guava/bad/guava_b_1_174.jpg
train,star_fruit,medium,star_fruit_m_43.jpg,train/star_fruit/medium/star_fruit_m_43.jpg
train,jackfruit,good,jackfruit_g_151.jpg,train/jackfruit/good/jackfruit_g_151.jpg
train,mango,bad,mango_b_421.jpg,train/mango/bad/mango_b_421.jpg
train,papaya,bad,papaya_b_2_144.jpg,train/papaya/bad/papaya_b_2_144.jpg
train,star_fruit,bad,star_fruit_b_85.jpg,train/star_fruit/bad/star_fruit_b_85.jpg
train,jackfruit,medium,jackfruit_m_259.jpg,train/jackfruit/medium/jackfruit_m_259.jpg
train,dragonfruit,good,dragonfruit_g_1_454.jpg,train/dragonfruit/good/dragonfruit_g_1_454.jpg
train,papaya,medium,papaya_m_2_271.jpg,train/papaya/medium/papaya_m_2_271.jpg
train,lemon,medium,lemon_m_1_63.jpg,train/lemon/medium/lemon_m_1_63.jpg
train,papaya,good,papaya_g_2_57.jpg,train/papaya/good/papaya_g_2_57.jpg
train,dragonfruit,medium,dragonfruit_m_1_378.jpg,train/dragonfruit/medium/dragonfruit_m_1_378.jpg
train,guava,medium,guava_m_3_107.jpg,train/guava/medium/guava_m_3_107.jpg
train,sapodilla,bad,sofeda_b_220.jpg,train/sapodilla/bad/sofeda_b_220.jpg
train,lychee,good,lychee_g_241.jpg,train/lychee/good/lychee_g_241.jpg
train,lychee,bad,lychee_b_27.jpg,train/lychee/bad/lychee_b_27.jpg
train,lychee,bad,lychee_b_520.jpg,train/lychee/bad/lychee_b_520.jpg
train,star_fruit,bad,star_fruit_b_140.jpg,train/star_fruit/bad/star_fruit_b_140.jpg
train,star_fruit,bad,star_fruit_b_93.jpg,train/star_fruit/bad/star_fruit_b_93.jpg
train,mango,good,mango_g_213.jpg,train/mango/good/mango_g_213.jpg
train,lychee,medium,lychee_m_53.jpg,train/lychee/medium/lychee_m_53.jpg
train,jujube,good,jujube_g_1_635.jpg,train/jujube/good/jujube_g_1_635.jpg
train,banana,bad,banana_b_1_38.jpg,train/banana/bad/banana_b_1_38.jpg
train,pineapple,good,pineapple_g_440.jpg,train/pineapple/good/pineapple_g_440.jpg
train,papaya,medium,papaya_m_2_90.jpg,train/papaya/medium/papaya_m_2_90.jpg
train,dragonfruit,medium,dragonfruit_m_1_293.jpg,train/dragonfruit/medium/dragonfruit_m_1_293.jpg
train,mango,medium,mango_m_10.jpg,train/mango/medium/mango_m_10.jpg
train,pineapple,bad,pineapple_b_313.jpg,train/pineapple/bad/pineapple_b_313.jpg
train,pineapple,good,pineapple_g_328.jpg,train/pineapple/good/pineapple_g_328.jpg
train,dragonfruit,medium,dragonfruit_m_1_209.jpg,train/dragonfruit/medium/dragonfruit_m_1_209.jpg
train,sapodilla,bad,sofeda_b_361.jpg,train/sapodilla/bad/sofeda_b_361.jpg
train,banana,good,banana_g_1_236.jpg,train/banana/good/banana_g_1_236.jpg
train,banana,good,banana_g_1_174.jpg,train/banana/good/banana_g_1_174.jpg
train,star_fruit,bad,star_fruit_b_51.jpg,train/star_fruit/bad/star_fruit_b_51.jpg
train,jujube,bad,jujube_b_3_288.jpg,train/jujube/bad/jujube_b_3_288.jpg
train,lychee,bad,lychee_b_389.jpg,train/lychee/bad/lychee_b_389.jpg
train,mango,medium,mango_m_320.jpg,train/mango/medium/mango_m_320.jpg
train,pineapple,medium,pineapple_m_445.jpg,train/pineapple/medium/pineapple_m_445.jpg
train,banana,good,banana_g_1_379.jpg,train/banana/good/banana_g_1_379.jpg
train,jackfruit,good,jackfruit_g_259.jpg,train/jackfruit/good/jackfruit_g_259.jpg
train,lemon,medium,lemon_m_2_397.jpg,train/lemon/medium/lemon_m_2_397.jpg
train,dragonfruit,medium,dragonfruit_m_1_432.jpg,train/dragonfruit/medium/dragonfruit_m_1_432.jpg
train,lemon,medium,lemon_m_1_59.jpg,train/lemon/medium/lemon_m_1_59.jpg
train,custard_apple,bad,custard_apple_b_1_335.jpg,train/custard_apple/bad/custard_apple_b_1_335.jpg
train,jujube,bad,jujube_b_2_168.jpg,train/jujube/bad/jujube_b_2_168.jpg
train,lemon,bad,lemon_b_2_133.jpg,train/lemon/bad/lemon_b_2_133.jpg
train,jackfruit,good,jackfruit_g_438.jpg,train/jackfruit/good/jackfruit_g_438.jpg
train,star_fruit,medium,star_fruit_m_126.jpg,train/star_fruit/medium/star_fruit_m_126.jpg
train,banana,medium,banana_m_1_164.jpg,train/banana/medium/banana_m_1_164.jpg
train,papaya,medium,papaya_m_2_80.jpg,train/papaya/medium/papaya_m_2_80.jpg
train,mango,good,mango_g_298.jpg,train/mango/good/mango_g_298.jpg
train,guava,good,guava_g_6_1700.jpg,train/guava/good/guava_g_6_1700.jpg
train,guava,bad,guava_b_1_177.jpg,train/guava/bad/guava_b_1_177.jpg
train,lemon,bad,lemon_b_1_756.jpg,train/lemon/bad/lemon_b_1_756.jpg
train,banana,medium,banana_m_1_47.jpg,train/banana/medium/banana_m_1_47.jpg
train,custard_apple,good,custard_apple_g_1_19.jpg,train/custard_apple/good/custard_apple_g_1_19.jpg
train,custard_apple,medium,custard_apple_m_1_276.jpg,train/custard_apple/medium/custard_apple_m_1_276.jpg
train,mango,medium,mango_m_418.jpg,train/mango/medium/mango_m_418.jpg
train,custard_apple,bad,custard_apple_b_1_576.jpg,train/custard_apple/bad/custard_apple_b_1_576.jpg
train,lychee,good,lychee_g_138.jpg,train/lychee/good/lychee_g_138.jpg
train,lemon,good,lemon_g_1_801.jpg,train/lemon/good/lemon_g_1_801.jpg
train,dragonfruit,good,dragonfruit_g_1_238.jpg,train/dragonfruit/good/dragonfruit_g_1_238.jpg
train,star_fruit,good,star_fruit_g_257.jpg,train/star_fruit/good/star_fruit_g_257.jpg
train,jackfruit,good,jackfruit_g_507.jpg,train/jackfruit/good/jackfruit_g_507.jpg
train,mango,bad,mango_b_376.jpg,train/mango/bad/mango_b_376.jpg
train,jujube,good,jujube_g_1_47.jpg,train/jujube/good/jujube_g_1_47.jpg
train,mango,bad,mango_b_164.jpg,train/mango/bad/mango_b_164.jpg
train,guava,bad,guava_b_6_918.jpg,train/guava/bad/guava_b_6_918.jpg
train,lemon,good,lemon_g_2_587.jpg,train/lemon/good/lemon_g_2_587.jpg
train,banana,bad,banana_b_1_441.jpg,train/banana/bad/banana_b_1_441.jpg
train,lemon,bad,lemon_b_1_538.jpg,train/lemon/bad/lemon_b_1_538.jpg
train,mango,good,mango_g_458.jpg,train/mango/good/mango_g_458.jpg
train,jackfruit,bad,jackfruit_b_371.jpg,train/jackfruit/bad/jackfruit_b_371.jpg
train,custard_apple,bad,custard_apple_b_1_162.jpg,train/custard_apple/bad/custard_apple_b_1_162.jpg
train,mango,good,mango_g_166.jpg,train/mango/good/mango_g_166.jpg
train,banana,medium,banana_m_1_450.jpg,train/banana/medium/banana_m_1_450.jpg
train,dragonfruit,medium,dragonfruit_m_1_48.jpg,train/dragonfruit/medium/dragonfruit_m_1_48.jpg
train,star_fruit,bad,star_fruit_b_335.jpg,train/star_fruit/bad/star_fruit_b_335.jpg
train,jujube,good,jujube_g_1_213.jpg,train/jujube/good/jujube_g_1_213.jpg
train,custard_apple,bad,custard_apple_b_1_294.jpg,train/custard_apple/bad/custard_apple_b_1_294.jpg
train,dragonfruit,bad,dragonfruit_b_1_211.jpg,train/dragonfruit/bad/dragonfruit_b_1_211.jpg
train,jujube,good,jujube_g_1_396.jpg,train/jujube/good/jujube_g_1_396.jpg
train,lychee,medium,lychee_m_105.jpg,train/lychee/medium/lychee_m_105.jpg
train,guava,good,guava_g_6_1705.jpg,train/guava/good/guava_g_6_1705.jpg
train,lychee,medium,lychee_m_284.jpg,train/lychee/medium/lychee_m_284.jpg
train,jujube,bad,jujube_b_2_48.jpg,train/jujube/bad/jujube_b_2_48.jpg
train,mango,medium,mango_m_143.jpg,train/mango/medium/mango_m_143.jpg
train,star_fruit,bad,star_fruit_b_547.jpg,train/star_fruit/bad/star_fruit_b_547.jpg
train,mango,medium,mango_m_175.jpg,train/mango/medium/mango_m_175.jpg
train,banana,bad,banana_b_1_425.jpg,train/banana/bad/banana_b_1_425.jpg
train,dragonfruit,good,dragonfruit_g_1_351.jpg,train/dragonfruit/good/dragonfruit_g_1_351.jpg
train,banana,bad,banana_b_1_254.jpg,train/banana/bad/banana_b_1_254.jpg
train,jujube,bad,jujube_b_3_311.jpg,train/jujube/bad/jujube_b_3_311.jpg
train,papaya,medium,papaya_m_2_58.jpg,train/papaya/medium/papaya_m_2_58.jpg
train,pineapple,medium,pineapple_m_326.jpg,train/pineapple/medium/pineapple_m_326.jpg
train,guava,good,guava_g_3_898.jpg,train/guava/good/guava_g_3_898.jpg
train,banana,good,banana_g_1_283.jpg,train/banana/good/banana_g_1_283.jpg
train,custard_apple,bad,custard_apple_b_1_517.jpg,train/custard_apple/bad/custard_apple_b_1_517.jpg
train,papaya,bad,papaya_b_2_27.jpg,train/papaya/bad/papaya_b_2_27.jpg
train,lemon,bad,lemon_b_1_514.jpg,train/lemon/bad/lemon_b_1_514.jpg
train,jackfruit,good,jackfruit_g_349.jpg,train/jackfruit/good/jackfruit_g_349.jpg
train,lychee,bad,lychee_b_478.jpg,train/lychee/bad/lychee_b_478.jpg
train,guava,bad,guava_b_1_181.jpg,train/guava/bad/guava_b_1_181.jpg
train,sapodilla,good,sofeda_g_070.jpg,train/sapodilla/good/sofeda_g_070.jpg
train,custard_apple,bad,custard_apple_b_1_124.jpg,train/custard_apple/bad/custard_apple_b_1_124.jpg
train,papaya,medium,papaya_m_2_221.jpg,train/papaya/medium/papaya_m_2_221.jpg
train,jackfruit,medium,jackfruit_m_103.jpg,train/jackfruit/medium/jackfruit_m_103.jpg
train,sapodilla,bad,sofeda_b_113.jpg,train/sapodilla/bad/sofeda_b_113.jpg
train,papaya,good,papaya_g_1_110.jpg,train/papaya/good/papaya_g_1_110.jpg
train,banana,good,banana_g_1_387.jpg,train/banana/good/banana_g_1_387.jpg
train,guava,medium,guava_m_3_457.jpg,train/guava/medium/guava_m_3_457.jpg
train,banana,good,banana_g_1_90.jpg,train/banana/good/banana_g_1_90.jpg
train,dragonfruit,bad,dragonfruit_b_1_473.jpg,train/dragonfruit/bad/dragonfruit_b_1_473.jpg
train,banana,bad,banana_b_1_85.jpg,train/banana/bad/banana_b_1_85.jpg
train,pineapple,bad,pineapple_b_135.jpg,train/pineapple/bad/pineapple_b_135.jpg
train,dragonfruit,medium,dragonfruit_m_1_235.jpg,train/dragonfruit/medium/dragonfruit_m_1_235.jpg
train,custard_apple,medium,custard_apple_m_1_490.jpg,train/custard_apple/medium/custard_apple_m_1_490.jpg
train,papaya,bad,papaya_b_2_45.jpg,train/papaya/bad/papaya_b_2_45.jpg
train,jujube,bad,jujube_b_3_1106.jpg,train/jujube/bad/jujube_b_3_1106.jpg
train,custard_apple,good,custard_apple_g_1_350.jpg,train/custard_apple/good/custard_apple_g_1_350.jpg
train,papaya,good,papaya_g_2_89.jpg,train/papaya/good/papaya_g_2_89.jpg
train,dragonfruit,bad,dragonfruit_b_1_332.jpg,train/dragonfruit/bad/dragonfruit_b_1_332.jpg
train,papaya,bad,papaya_b_2_405.jpg,train/papaya/bad/papaya_b_2_405.jpg
train,jujube,good,jujube_g_1_88.jpg,train/jujube/good/jujube_g_1_88.jpg
train,papaya,medium,papaya_m_1_26.jpg,train/papaya/medium/papaya_m_1_26.jpg
train,lychee,good,lychee_g_170.jpg,train/lychee/good/lychee_g_170.jpg
train,dragonfruit,bad,dragonfruit_b_1_260.jpg,train/dragonfruit/bad/dragonfruit_b_1_260.jpg
train,papaya,medium,papaya_m_1_119.jpg,train/papaya/medium/papaya_m_1_119.jpg
train,lychee,medium,lychee_m_148.jpg,train/lychee/medium/lychee_m_148.jpg
train,custard_apple,medium,custard_apple_m_1_233.jpg,train/custard_apple/medium/custard_apple_m_1_233.jpg
train,jujube,bad,jujube_b_3_691.jpg,train/jujube/bad/jujube_b_3_691.jpg
train,custard_apple,bad,custard_apple_b_1_384.jpg,train/custard_apple/bad/custard_apple_b_1_384.jpg
train,banana,bad,banana_b_1_34.jpg,train/banana/bad/banana_b_1_34.jpg
train,star_fruit,medium,star_fruit_m_445.jpg,train/star_fruit/medium/star_fruit_m_445.jpg
train,banana,medium,banana_m_1_473.jpg,train/banana/medium/banana_m_1_473.jpg
train,guava,good,guava_g_3_350.jpg,train/guava/good/guava_g_3_350.jpg
train,mango,bad,mango_b_235.jpg,train/mango/bad/mango_b_235.jpg
train,guava,medium,guava_m_3_465.jpg,train/guava/medium/guava_m_3_465.jpg
train,sapodilla,medium,sofeda_m_001.jpg,train/sapodilla/medium/sofeda_m_001.jpg
train,mango,bad,mango_b_388.jpg,train/mango/bad/mango_b_388.jpg
train,mango,good,mango_g_238.jpg,train/mango/good/mango_g_238.jpg
train,sapodilla,good,sofeda_g_278.jpg,train/sapodilla/good/sofeda_g_278.jpg
train,lemon,good,lemon_g_1_667.jpg,train/lemon/good/lemon_g_1_667.jpg
train,banana,medium,banana_m_1_410.jpg,train/banana/medium/banana_m_1_410.jpg
train,mango,bad,mango_b_363.jpg,train/mango/bad/mango_b_363.jpg
train,lychee,medium,lychee_m_296.jpg,train/lychee/medium/lychee_m_296.jpg
train,pineapple,good,pineapple_g_393.jpg,train/pineapple/good/pineapple_g_393.jpg
train,sapodilla,bad,sofeda_b_174.jpg,train/sapodilla/bad/sofeda_b_174.jpg
train,star_fruit,bad,star_fruit_b_116.jpg,train/star_fruit/bad/star_fruit_b_116.jpg
train,jackfruit,bad,jackfruit_b_128.jpg,train/jackfruit/bad/jackfruit_b_128.jpg
train,custard_apple,good,custard_apple_g_1_470.jpg,train/custard_apple/good/custard_apple_g_1_470.jpg
train,mango,good,mango_g_22.jpg,train/mango/good/mango_g_22.jpg
train,pineapple,bad,pineapple_b_093.jpg,train/pineapple/bad/pineapple_b_093.jpg
train,jujube,good,jujube_g_1_275.jpg,train/jujube/good/jujube_g_1_275.jpg
train,mango,bad,mango_b_240.jpg,train/mango/bad/mango_b_240.jpg
train,jujube,medium,jujube_m_1_351.jpg,train/jujube/medium/jujube_m_1_351.jpg
train,mango,good,mango_g_289.jpg,train/mango/good/mango_g_289.jpg
train,lychee,bad,lychee_b_112.jpg,train/lychee/bad/lychee_b_112.jpg
train,lemon,medium,lemon_m_1_57.jpg,train/lemon/medium/lemon_m_1_57.jpg
train,dragonfruit,good,dragonfruit_g_1_482.jpg,train/dragonfruit/good/dragonfruit_g_1_482.jpg
train,custard_apple,medium,custard_apple_m_1_90.jpg,train/custard_apple/medium/custard_apple_m_1_90.jpg
train,lemon,medium,lemon_m_2_343.jpg,train/lemon/medium/lemon_m_2_343.jpg
train,lemon,medium,lemon_m_2_249.jpg,train/lemon/medium/lemon_m_2_249.jpg
train,banana,medium,banana_m_1_182.jpg,train/banana/medium/banana_m_1_182.jpg
train,lemon,good,lemon_g_2_765.jpg,train/lemon/good/lemon_g_2_765.jpg
train,jujube,bad,jujube_b_2_11.jpg,train/jujube/bad/jujube_b_2_11.jpg
train,jackfruit,bad,jackfruit_b_160.jpg,train/jackfruit/bad/jackfruit_b_160.jpg
train,lychee,medium,lychee_m_275.jpg,train/lychee/medium/lychee_m_275.jpg
train,pineapple,bad,pineapple_b_168.jpg,train/pineapple/bad/pineapple_b_168.jpg
train,lemon,good,lemon_g_2_711.jpg,train/lemon/good/lemon_g_2_711.jpg
train,jujube,bad,jujube_b_3_948.jpg,train/jujube/bad/jujube_b_3_948.jpg
train,papaya,bad,papaya_b_2_160.jpg,train/papaya/bad/papaya_b_2_160.jpg
train,sapodilla,bad,sofeda_b_282.jpg,train/sapodilla/bad/sofeda_b_282.jpg
train,banana,good,banana_g_1_297.jpg,train/banana/good/banana_g_1_297.jpg
train,lychee,good,lychee_g_340.jpg,train/lychee/good/lychee_g_340.jpg
train,papaya,medium,papaya_m_1_143.jpg,train/papaya/medium/papaya_m_1_143.jpg
train,papaya,medium,papaya_m_2_214.jpg,train/papaya/medium/papaya_m_2_214.jpg
train,lychee,medium,lychee_m_431.jpg,train/lychee/medium/lychee_m_431.jpg
train,lychee,medium,lychee_m_512.jpg,train/lychee/medium/lychee_m_512.jpg
train,jackfruit,medium,jackfruit_m_270.jpg,train/jackfruit/medium/jackfruit_m_270.jpg
train,sapodilla,bad,sofeda_b_424.jpg,train/sapodilla/bad/sofeda_b_424.jpg
train,papaya,good,papaya_g_1_76.jpg,train/papaya/good/papaya_g_1_76.jpg
train,jujube,medium,jujube_m_1_373.jpg,train/jujube/medium/jujube_m_1_373.jpg
train,mango,bad,mango_b_408.jpg,train/mango/bad/mango_b_408.jpg
train,sapodilla,medium,sofeda_m_124.jpg,train/sapodilla/medium/sofeda_m_124.jpg
train,banana,good,banana_g_1_145.jpg,train/banana/good/banana_g_1_145.jpg
train,custard_apple,bad,custard_apple_b_1_198.jpg,train/custard_apple/bad/custard_apple_b_1_198.jpg
train,jackfruit,good,jackfruit_g_485.jpg,train/jackfruit/good/jackfruit_g_485.jpg
train,custard_apple,bad,custard_apple_b_1_325.jpg,train/custard_apple/bad/custard_apple_b_1_325.jpg
train,jujube,bad,jujube_b_2_119.jpg,train/jujube/bad/jujube_b_2_119.jpg
train,jujube,good,jujube_g_1_574.jpg,train/jujube/good/jujube_g_1_574.jpg
train,custard_apple,bad,custard_apple_b_1_315.jpg,train/custard_apple/bad/custard_apple_b_1_315.jpg
train,mango,medium,mango_m_363.jpg,train/mango/medium/mango_m_363.jpg
train,jujube,medium,jujube_m_1_263.jpg,train/jujube/medium/jujube_m_1_263.jpg
train,lychee,bad,lychee_b_272.jpg,train/lychee/bad/lychee_b_272.jpg
train,jujube,bad,jujube_b_2_54.jpg,train/jujube/bad/jujube_b_2_54.jpg
train,mango,medium,mango_m_321.jpg,train/mango/medium/mango_m_321.jpg
train,lemon,good,lemon_g_1_426.jpg,train/lemon/good/lemon_g_1_426.jpg
train,lemon,medium,lemon_m_2_18.jpg,train/lemon/medium/lemon_m_2_18.jpg
train,lemon,medium,lemon_m_2_340.jpg,train/lemon/medium/lemon_m_2_340.jpg
train,guava,good,guava_g_4_929.jpg,train/guava/good/guava_g_4_929.jpg
train,sapodilla,good,sofeda_g_013.jpg,train/sapodilla/good/sofeda_g_013.jpg
train,star_fruit,medium,star_fruit_m_9.jpg,train/star_fruit/medium/star_fruit_m_9.jpg
train,jujube,medium,jujube_m_1_175.jpg,train/jujube/medium/jujube_m_1_175.jpg
train,sapodilla,bad,sofeda_b_267.jpg,train/sapodilla/bad/sofeda_b_267.jpg
train,dragonfruit,bad,dragonfruit_b_1_153.jpg,train/dragonfruit/bad/dragonfruit_b_1_153.jpg
train,lychee,medium,lychee_m_223.jpg,train/lychee/medium/lychee_m_223.jpg
train,pineapple,medium,pineapple_m_033.jpg,train/pineapple/medium/pineapple_m_033.jpg
train,lemon,bad,lemon_b_1_76.jpg,train/lemon/bad/lemon_b_1_76.jpg
train,star_fruit,good,star_fruit_g_285.jpg,train/star_fruit/good/star_fruit_g_285.jpg
train,pineapple,medium,pineapple_m_472.jpg,train/pineapple/medium/pineapple_m_472.jpg
train,jujube,good,jujube_g_1_333.jpg,train/jujube/good/jujube_g_1_333.jpg
train,dragonfruit,bad,dragonfruit_b_1_165.jpg,train/dragonfruit/bad/dragonfruit_b_1_165.jpg
train,guava,medium,guava_m_3_833.jpg,train/guava/medium/guava_m_3_833.jpg
train,guava,medium,guava_m_3_1069.jpg,train/guava/medium/guava_m_3_1069.jpg
train,custard_apple,medium,custard_apple_m_1_168.jpg,train/custard_apple/medium/custard_apple_m_1_168.jpg
train,jujube,good,jujube_g_1_407.jpg,train/jujube/good/jujube_g_1_407.jpg
train,dragonfruit,medium,dragonfruit_m_1_427.jpg,train/dragonfruit/medium/dragonfruit_m_1_427.jpg
train,jackfruit,bad,jackfruit_b_191.jpg,train/jackfruit/bad/jackfruit_b_191.jpg
train,jujube,good,jujube_g_1_218.jpg,train/jujube/good/jujube_g_1_218.jpg
train,mango,medium,mango_m_368.jpg,train/mango/medium/mango_m_368.jpg
train,jackfruit,good,jackfruit_g_15.jpg,train/jackfruit/good/jackfruit_g_15.jpg
train,papaya,good,papaya_g_1_292.jpg,train/papaya/good/papaya_g_1_292.jpg
train,jackfruit,bad,jackfruit_b_120.jpg,train/jackfruit/bad/jackfruit_b_120.jpg
train,custard_apple,bad,custard_apple_b_1_6.jpg,train/custard_apple/bad/custard_apple_b_1_6.jpg
train,lychee,medium,lychee_m_76.jpg,train/lychee/medium/lychee_m_76.jpg
train,jackfruit,medium,jackfruit_m_474.jpg,train/jackfruit/medium/jackfruit_m_474.jpg
train,lemon,good,lemon_g_1_745.jpg,train/lemon/good/lemon_g_1_745.jpg
train,dragonfruit,medium,dragonfruit_m_1_482.jpg,train/dragonfruit/medium/dragonfruit_m_1_482.jpg
train,guava,medium,guava_m_3_1458.jpg,train/guava/medium/guava_m_3_1458.jpg
train,dragonfruit,bad,dragonfruit_b_1_395.jpg,train/dragonfruit/bad/dragonfruit_b_1_395.jpg
train,jujube,medium,jujube_m_1_470.jpg,train/jujube/medium/jujube_m_1_470.jpg
train,lychee,bad,lychee_b_129.jpg,train/lychee/bad/lychee_b_129.jpg
train,papaya,medium,papaya_m_2_143.jpg,train/papaya/medium/papaya_m_2_143.jpg
train,banana,bad,banana_b_1_153.jpg,train/banana/bad/banana_b_1_153.jpg
train,mango,bad,mango_b_57.jpg,train/mango/bad/mango_b_57.jpg
